Order ID,Client ID,Order Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2015-159119,C00000046,29 November 2019,First Class,Corporate,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040,8,0,1459.2
US-2015-159120,C00000937,30 May 2022,Second Class,Consumer,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0,11.214
US-2015-159121,C00000363,27 July 2019,Standard Class,Consumer,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238
US-2015-159122,C00000424,07 November 2020,Standard Class,Home Office,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0,74.8098
US-2015-159123,C00000738,08 December 2020,Standard Class,Corporate,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,24.672,3,0.2,0
US-2015-159124,C00001007,07 June 2021,Standard Class,Consumer,OFF-LA-10004689,Office Supplies,Labels,Avery 512,14.45,5,0,6.7915
US-2015-159125,C00000169,29 June 2019,First Class,Corporate,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0,15.378
US-2015-159126,C00000315,11 December 2020,Standard Class,Home Office,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,589.9,2,0,147.475
US-2015-159127,C00000743,09 November 2022,Same Day,Consumer,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,18.69,3,0,9.1581
US-2015-159128,C00000519,23 March 2023,First Class,Corporate,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,85.056,3,0.2,28.7064
US-2015-159129,C00000482,28 April 2021,Standard Class,Corporate,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0,4.5816
US-2015-159130,C00000907,02 June 2021,Standard Class,Consumer,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,5,0.7,-42.8
US-2015-159131,C00000257,06 August 2023,Standard Class,Home Office,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0,22.2
US-2015-159132,C00000776,03 March 2023,Standard Class,Consumer,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.216,6,0.8,-9.6348
US-2015-159133,C00000975,18 April 2021,First Class,Corporate,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2,0.2,12.096
US-2015-159134,C00000328,31 July 2022,Standard Class,Consumer,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,945.036,6,0.4,-299.2614
US-2015-159135,C00000764,08 July 2020,Standard Class,Consumer,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0,44.304
US-2015-159136,C00000162,14 October 2020,Second Class,Home Office,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44,3,0,79.8912
US-2015-159137,C00000894,05 April 2023,Standard Class,Home Office,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1,0.2,1.6588
US-2015-159138,C00000691,17 July 2020,Second Class,Consumer,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",303.92,5,0.2,-30.392
US-2015-159139,C00000032,07 November 2022,First Class,Corporate,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0
US-2015-159140,C00000691,27 May 2023,First Class,Corporate,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0,86.3892
US-2015-159141,C00000040,09 June 2023,Standard Class,Consumer,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776,3,0.2,27.3582
US-2015-159142,C00000946,22 September 2022,Standard Class,Consumer,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,252.8,4,0.2,-31.6
US-2015-159143,C00000221,11 December 2019,Standard Class,Consumer,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,3.438,2,0.7,-2.5212
US-2015-159144,C00000930,17 March 2022,Second Class,Consumer,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292.1,2,0,58.42
US-2015-159145,C00000409,06 June 2020,First Class,Consumer,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759
US-2015-159146,C00000349,30 April 2023,Second Class,Home Office,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602
US-2015-159147,C00000736,19 September 2022,Second Class,Consumer,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
US-2015-159148,C00000874,09 June 2023,Second Class,Corporate,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316
US-2015-159149,C00001034,01 December 2022,Second Class,Corporate,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0,43.2234
US-2015-159150,C00000481,16 March 2020,Standard Class,Consumer,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,2,0,179.7488
US-2015-159151,C00000777,27 July 2019,Standard Class,Consumer,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2,1.5714
US-2015-159152,C00000003,22 April 2022,Standard Class,Consumer,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2,0,18.7812
US-2015-159153,C00000458,16 December 2022,Standard Class,Consumer,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,0,84.0512
US-2015-159154,C00001043,02 February 2019,Standard Class,Home Office,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0,4.1916
US-2015-159155,C00000025,19 August 2023,Standard Class,Corporate,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,8,0,190.3728
US-2015-159156,C00000819,08 April 2022,Standard Class,Corporate,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696
US-2015-159157,C00000803,05 July 2023,Standard Class,Consumer,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",16.38,9,0,7.371
US-2015-159158,C00000020,30 August 2021,Standard Class,Corporate,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0,22.4316
US-2015-159159,C00000900,29 January 2021,Standard Class,Home Office,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.152,3,0.2,6.4638
US-2015-159160,C00001023,25 January 2023,Second Class,Consumer,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,6,0,5.7528
US-2015-159161,C00000673,05 May 2020,Second Class,Corporate,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0,527.984
US-2015-159162,C00000922,01 August 2019,Standard Class,Corporate,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408,6,0.2,5.7408
US-2015-159163,C00000775,03 July 2023,Standard Class,Home Office,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0,8.7906
US-2015-159164,C00000009,18 April 2020,Second Class,Corporate,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08,6,0,15.336
US-2015-159165,C00000772,11 June 2022,Second Class,Consumer,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,2,0,13.5056
US-2015-159166,C00000134,28 April 2023,First Class,Corporate,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0,157.1292
US-2015-159167,C00000194,27 August 2021,Standard Class,Consumer,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568
US-2015-159168,C00000112,21 May 2019,Second Class,Corporate,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41.472,8,0.2,14.5152
US-2015-159169,C00000112,20 October 2019,Second Class,Consumer,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0,177.5889
US-2015-159170,C00000447,26 June 2019,Standard Class,Consumer,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,7,0,24.843
US-2015-159171,C00001036,09 October 2022,First Class,Consumer,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,0,158.529
US-2015-159172,C00000249,11 August 2019,Second Class,Home Office,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.6265
US-2015-159173,C00000964,27 July 2022,Standard Class,Consumer,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088,4,0.2,16.8544
US-2015-159174,C00000809,10 September 2019,Standard Class,Corporate,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,18.8937
US-2015-159175,C00000652,29 January 2023,Standard Class,Corporate,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,8.04,6,0,2.7336
US-2015-159176,C00000774,03 January 2022,Standard Class,Corporate,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195.136,4,0.2,-43.9056
US-2015-159177,C00000205,24 July 2021,Standard Class,Consumer,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.976,3,0.2,161.9919
US-2015-159178,C00000793,17 June 2023,First Class,Home Office,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0,30.0957
US-2015-159179,C00000066,18 July 2023,Standard Class,Corporate,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.3142
US-2015-159180,C00000415,17 June 2019,Second Class,Consumer,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,1,0.2,1.971
US-2015-159181,C00000570,28 June 2020,First Class,Home Office,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,8,0,16.5984
US-2015-159182,C00000318,05 June 2020,Second Class,Consumer,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0,9.594
US-2015-159183,C00000209,19 December 2022,Standard Class,Consumer,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,0,14.8344
US-2015-159184,C00000417,22 April 2020,Standard Class,Home Office,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,9.02,2,0,3.5178
US-2015-159185,C00000870,23 April 2020,First Class,Consumer,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,2,0,6.2208
US-2015-159186,C00000473,21 November 2021,Second Class,Home Office,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,8,0.2,49.2576
US-2015-159187,C00000456,04 February 2021,Standard Class,Consumer,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,2,0.7,-240.784
US-2015-159188,C00000369,04 May 2022,Second Class,Home Office,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",215.148,2,0.4,-103.9882
US-2015-159189,C00000680,18 February 2023,Same Day,Consumer,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0,15.9446
US-2015-159190,C00000936,24 November 2021,Second Class,Corporate,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,0,99.23
US-2015-159191,C00000993,25 February 2020,Second Class,Corporate,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,3,0,56.9772
US-2015-159192,C00000585,07 January 2023,First Class,Home Office,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,54.816,3,0.2,17.8152
US-2015-159193,C00000501,13 May 2019,Standard Class,Corporate,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,5,0.2,8.12
US-2015-159194,C00000286,02 June 2020,Second Class,Corporate,OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.432,3,0.2,3.0654
US-2015-159195,C00000003,06 October 2020,Second Class,Home Office,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,167.944,7,0.2,50.3832
US-2015-159196,C00000097,28 July 2023,Standard Class,Home Office,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.55,5,0,114.9385
US-2015-159197,C00000400,31 July 2022,Second Class,Consumer,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.144,7,0.2,5.8751
US-2015-159198,C00001016,24 March 2019,Standard Class,Consumer,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,62.94,3,0,11.9586
US-2015-159199,C00000628,21 November 2022,Standard Class,Consumer,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92,2,0.2,2.394
US-2015-159200,C00000430,13 August 2022,First Class,Corporate,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,4,0.2,-30.2288
US-2015-159201,C00000757,17 July 2020,Same Day,Consumer,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6,0.2,12.9888
US-2015-159202,C00000469,23 March 2022,Standard Class,Consumer,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,43.41,1,0,19.9686
US-2015-159203,C00000297,11 July 2023,Second Class,Home Office,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,34.92,4,0,11.8728
US-2015-159204,C00000428,19 April 2019,Standard Class,Corporate,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,719.952,6,0.2,71.9952
US-2015-159205,C00000712,16 February 2023,Standard Class,Consumer,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,2,0.2,-4.8448
US-2015-159206,C00000075,27 May 2019,First Class,Consumer,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0,2.8764
US-2015-159207,C00000755,27 January 2019,Second Class,Consumer,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,0.8,-470.548
US-2015-159208,C00000158,30 December 2022,Standard Class,Corporate,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,0.2,11.223
US-2015-159209,C00000370,28 March 2021,Standard Class,Corporate,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0,2.592
US-2015-159210,C00000768,02 April 2022,Standard Class,Consumer,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,4,0.2,143.9968
US-2015-159211,C00001033,14 August 2023,Second Class,Corporate,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,3,0.2,6.5058
US-2015-159212,C00000192,19 August 2020,Standard Class,Home Office,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,0.2,19.194
US-2015-159213,C00000581,21 November 2020,Same Day,Home Office,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,0.2,9.48
US-2015-159214,C00000193,17 October 2021,Standard Class,Consumer,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582
US-2015-159215,C00000302,15 February 2022,First Class,Consumer,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0,0.1744
US-2015-159216,C00000145,18 March 2023,Standard Class,Home Office,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0,2.19
US-2015-159217,C00000439,12 November 2020,Standard Class,Consumer,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26.38,1,0,12.1348
US-2015-159218,C00000366,18 March 2022,Same Day,Corporate,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,15.712,4,0.2,2.5532
US-2015-159219,C00001046,08 August 2021,Second Class,Consumer,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.424,1,0.2,1.07
US-2015-159220,C00000283,30 January 2020,Second Class,Corporate,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,6,0.2,19.5
US-2015-159221,C00000255,14 June 2023,Standard Class,Corporate,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,10.95,3,0,5.1465
US-2015-159222,C00000921,11 November 2021,First Class,Consumer,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,6.48,4,0.7,-4.752
US-2015-159223,C00000038,16 September 2020,Second Class,Consumer,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,29.97,3,0,13.4865
US-2015-159224,C00000679,24 January 2020,Standard Class,Corporate,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2,0,35.982
US-2015-159225,C00000131,22 July 2019,Second Class,Consumer,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,4,0,71.2692
US-2015-159226,C00000162,05 September 2021,First Class,Consumer,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,1.3944
US-2015-159227,C00000364,17 July 2019,Standard Class,Consumer,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,418.296,3,0.2,5.2287
US-2015-159228,C00000586,13 January 2023,Standard Class,Consumer,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,1,0.2,3.3544
US-2015-159229,C00000415,23 August 2019,Second Class,Consumer,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.136,4,0.2,-28.9568
US-2015-159230,C00000367,20 May 2022,Same Day,Consumer,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336
US-2015-159231,C00000852,30 May 2023,Standard Class,Consumer,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,0,5.898
US-2015-159232,C00000185,25 April 2022,Standard Class,Corporate,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238
US-2015-159233,C00001008,29 March 2023,Standard Class,Consumer,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7,6,0,35.196
US-2015-159234,C00001041,09 August 2021,Second Class,Consumer,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75,5,0,10.89
US-2015-159235,C00000067,27 March 2023,Standard Class,Corporate,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0,18.2112
US-2015-159236,C00000362,23 October 2019,Standard Class,Home Office,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,30,6,0,14.4
US-2015-159237,C00000605,20 January 2019,Standard Class,Corporate,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36,2,0,6.48
US-2015-159238,C00000143,06 October 2022,Standard Class,Consumer,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816,3,0.2,8.3754
US-2015-159239,C00000156,01 November 2019,Standard Class,Consumer,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,0,105.275
US-2015-159240,C00000283,05 February 2023,Second Class,Consumer,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2,0,27.882
US-2015-159241,C00000719,06 June 2021,Standard Class,Consumer,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6,0,100.7316
US-2015-159242,C00000115,11 July 2022,Standard Class,Consumer,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,4,0,12.4416
US-2015-159243,C00001048,06 March 2019,Standard Class,Consumer,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.3,-23.9372
US-2015-159244,C00000908,16 February 2023,Standard Class,Corporate,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,1,0.7,-1.8106
US-2015-159245,C00000520,03 November 2022,Standard Class,Corporate,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0,45.487
US-2015-159246,C00000948,30 May 2021,Same Day,Consumer,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376,2,0.4,-7.396
US-2015-159247,C00001029,24 June 2021,Standard Class,Consumer,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,59.998
US-2015-159248,C00000374,28 February 2019,Standard Class,Corporate,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39,3,0,17.55
US-2015-159249,C00000577,18 December 2020,Standard Class,Consumer,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,8.288,2,0.2,3.0044
US-2015-159250,C00000134,17 August 2023,Standard Class,Corporate,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0,0.891
US-2015-159251,C00000433,22 May 2019,Standard Class,Consumer,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5,0,29.4455
US-2015-159252,C00000337,24 October 2022,Standard Class,Corporate,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0,6.465
US-2015-159253,C00000587,18 October 2022,Standard Class,Home Office,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.6,-312.0614
US-2015-159254,C00000370,11 May 2019,Second Class,Consumer,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,7,0,116.3904
US-2015-159255,C00000703,07 January 2021,Second Class,Consumer,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29.808,2,0.2,10.8054
US-2015-159256,C00000123,20 May 2020,Standard Class,Consumer,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0,6.0168
US-2015-159257,C00000162,12 November 2020,Standard Class,Consumer,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439
US-2015-159258,C00000825,11 March 2023,Second Class,Consumer,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,43.8,10,0,21.024
US-2015-159259,C00000208,28 February 2022,Second Class,Corporate,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",327.84,8,0,157.3632
US-2015-159260,C00000333,07 September 2021,Standard Class,Consumer,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,73.194
US-2015-159261,C00000243,23 July 2020,Standard Class,Consumer,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0,1.5444
US-2015-159262,C00000932,24 November 2019,Standard Class,Consumer,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0,21.5824
US-2015-159263,C00001007,11 August 2022,Second Class,Corporate,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622
US-2015-159264,C00001027,15 January 2019,Standard Class,Consumer,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.435
US-2015-159265,C00000007,18 August 2021,Second Class,Home Office,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97,3,0,257.9871
US-2015-159266,C00000124,25 October 2021,Standard Class,Home Office,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792,1,0.2,10.9193
US-2015-159267,C00000588,09 July 2021,Standard Class,Consumer,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,0.2,14.9814
US-2015-159268,C00000373,09 January 2023,Standard Class,Consumer,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.8,-6.36
US-2015-159269,C00000235,30 June 2020,Standard Class,Corporate,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,1,0.2,7.3834
US-2015-159270,C00000769,07 June 2020,Second Class,Home Office,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,0,23.5248
US-2015-159271,C00000403,25 June 2023,First Class,Consumer,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.464,1,0.2,0.3348
US-2015-159272,C00000530,16 April 2020,Standard Class,Corporate,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0,7.98
US-2015-159273,C00000120,22 November 2019,Standard Class,Consumer,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,962.08,4,0.2,156.338
US-2015-159274,C00000491,07 February 2021,Second Class,Consumer,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,146.82,3,0,73.41
US-2015-159275,C00001038,28 April 2021,Same Day,Corporate,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,71.88,6,0,33.0648
US-2015-159276,C00000302,25 December 2019,Standard Class,Corporate,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,8,0.7,-24.416
US-2015-159277,C00000440,21 June 2020,Standard Class,Consumer,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208,2,0.2,13.7176
US-2015-159278,C00000754,21 December 2022,Standard Class,Consumer,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,0.2,-2.7
US-2015-159279,C00000941,06 December 2021,Standard Class,Home Office,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0,45.9754
