Order ID,Client ID,Order Date,Segment,Product ID,Product Name,Sales,Quantity
US-2015-160887,C00000950,"Monday, February 12, 2024",Consumer,FUR-TA-10004147,Hon 4060 Series Tables,447.84,4
US-2015-160909,C00000509,"Monday, February 12, 2024",Consumer,OFF-PA-10002160,Xerox 1978,17.34,3
US-2015-160968,C00000248,"Monday, February 12, 2024",Consumer,OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",241.96,2
US-2015-161008,C00000902,"Monday, February 12, 2024",Corporate,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3
US-2015-161138,C00000933,"Monday, February 12, 2024",Consumer,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,11.16,2
US-2015-161158,C00000351,"Monday, February 12, 2024",Consumer,OFF-BI-10004001,GBC Recycled VeloBinder Covers,25.56,5
US-2015-161217,C00000896,"Monday, February 12, 2024",Corporate,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16,8
US-2015-161258,C00000224,"Monday, February 12, 2024",Consumer,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,40.29,3
US-2015-161270,C00000811,"Monday, February 12, 2024",Consumer,OFF-AR-10001473,Newell 313,13.12,5
US-2015-160693,C00000893,"Tuesday, February 13, 2024",Home Office,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792,2
US-2015-160705,C00000762,"Tuesday, February 13, 2024",Corporate,FUR-CH-10001270,Harbour Creations Steel Folding Chair,422.625,7
US-2015-160787,C00000412,"Tuesday, February 13, 2024",Home Office,TEC-CO-10002313,Canon PC1080F Personal Copier,1199.98,2
US-2015-160807,C00000898,"Tuesday, February 13, 2024",Consumer,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824,6
US-2015-160895,C00000448,"Tuesday, February 13, 2024",Corporate,OFF-LA-10000248,Avery 52,5.904,2
US-2015-160944,C00000078,"Tuesday, February 13, 2024",Home Office,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",4.18,1
US-2015-160947,C00000588,"Tuesday, February 13, 2024",Consumer,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,7.96,2
US-2015-160964,C00000551,"Tuesday, February 13, 2024",Home Office,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",340.116,6
US-2015-161015,C00000804,"Tuesday, February 13, 2024",Home Office,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1
US-2015-161116,C00000653,"Tuesday, February 13, 2024",Corporate,TEC-PH-10000984,Panasonic KX-TG9471B,391.98,2
US-2015-161124,C00000755,"Tuesday, February 13, 2024",Corporate,OFF-AP-10000696,Holmes Odor Grabber,43.26,3
US-2015-161182,C00001049,"Tuesday, February 13, 2024",Corporate,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11
US-2015-161249,C00000672,"Tuesday, February 13, 2024",Corporate,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,167.968,4
US-2015-160653,C00000985,"Wednesday, February 14, 2024",Home Office,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,63.9,5
US-2015-160694,C00000403,"Wednesday, February 14, 2024",Corporate,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",14.016,3
US-2015-160883,C00000051,"Wednesday, February 14, 2024",Consumer,OFF-FA-10000624,OIC Binder Clips,17.9,5
US-2015-160974,C00000511,"Wednesday, February 14, 2024",Corporate,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5
US-2015-161012,C00000537,"Wednesday, February 14, 2024",Home Office,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6
US-2015-161082,C00000336,"Wednesday, February 14, 2024",Consumer,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4
US-2015-161193,C00000433,"Wednesday, February 14, 2024",Consumer,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.484,4
US-2015-161252,C00000720,"Wednesday, February 14, 2024",Consumer,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,5
US-2015-160630,C00000586,"Thursday, February 15, 2024",Corporate,OFF-ST-10001325,Sterilite Officeware Hinged File Box,8.384,1
US-2015-160813,C00000015,"Thursday, February 15, 2024",Corporate,OFF-AP-10001366,Staple holder,87.84,8
US-2015-160906,C00000331,"Thursday, February 15, 2024",Consumer,FUR-CH-10003061,"Global Leather Task Chair, Black",71.992,1
US-2015-160953,C00000016,"Thursday, February 15, 2024",Consumer,OFF-PA-10001736,Xerox 1880,248.08,7
US-2015-161056,C00000493,"Thursday, February 15, 2024",Home Office,OFF-AR-10001972,Newell 323,8.4,5
US-2015-161119,C00000984,"Thursday, February 15, 2024",Consumer,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,1.944,3
US-2015-161159,C00000891,"Thursday, February 15, 2024",Consumer,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5
US-2015-161239,C00000465,"Thursday, February 15, 2024",Home Office,TEC-AC-10001109,Logitech Trackman Marble Mouse,89.97,3
US-2015-160632,C00001015,"Friday, February 16, 2024",Home Office,FUR-FU-10002268,Ultra Door Push Plate,14.73,3
US-2015-160719,C00000852,"Friday, February 16, 2024",Consumer,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,398.352,3
US-2015-160747,C00000492,"Friday, February 16, 2024",Consumer,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2
US-2015-160831,C00000638,"Friday, February 16, 2024",Home Office,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7
US-2015-161044,C00000516,"Friday, February 16, 2024",Consumer,OFF-PA-10004888,Xerox 217,20.736,4
US-2015-161081,C00000890,"Friday, February 16, 2024",Consumer,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,13999.96,4
US-2015-161211,C00000381,"Friday, February 16, 2024",Consumer,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,64.96,2
US-2015-160709,C00000927,"Saturday, February 17, 2024",Consumer,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528,4
US-2015-160716,C00000464,"Saturday, February 17, 2024",Corporate,OFF-BI-10001721,Trimflex Flexible Post Binders,8.552,2
US-2015-160744,C00000138,"Saturday, February 17, 2024",Consumer,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,119.976,3
US-2015-160901,C00000275,"Saturday, February 17, 2024",Corporate,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",21.204,3
US-2015-160939,C00000039,"Saturday, February 17, 2024",Consumer,OFF-PA-10003039,Xerox 1960,92.94,3
US-2015-160967,C00000833,"Saturday, February 17, 2024",Home Office,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,17.52,3
US-2015-160991,C00000836,"Saturday, February 17, 2024",Home Office,OFF-PA-10002109,Wirebound Voice Message Log Book,3.808,1
US-2015-161096,C00000160,"Saturday, February 17, 2024",Consumer,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,3
US-2015-161160,C00000980,"Saturday, February 17, 2024",Consumer,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,7.152,3
US-2015-161189,C00000269,"Saturday, February 17, 2024",Consumer,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16.496,2
US-2015-161233,C00000162,"Saturday, February 17, 2024",Consumer,TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1
US-2015-161237,C00000571,"Saturday, February 17, 2024",Corporate,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,99.98,2
US-2015-160834,C00000776,"Sunday, February 18, 2024",Consumer,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,128.124,2
US-2015-161215,C00000250,"Sunday, February 18, 2024",Corporate,OFF-PA-10001972,Xerox 214,19.44,3
US-2015-161219,C00000378,"Sunday, February 18, 2024",Corporate,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3
US-2015-160624,C00001002,"Monday, February 19, 2024",Corporate,FUR-CH-10004289,Global Super Steno Chair,307.136,4
US-2015-160726,C00000442,"Monday, February 19, 2024",Corporate,FUR-CH-10001146,"Global Task Chair, Black",106.869,3
US-2015-160815,C00001007,"Monday, February 19, 2024",Corporate,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,27.36,9
US-2015-160821,C00000105,"Monday, February 19, 2024",Home Office,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.568,2
US-2015-160874,C00000521,"Monday, February 19, 2024",Home Office,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3
US-2015-161274,C00000391,"Monday, February 19, 2024",Consumer,OFF-AR-10001315,Newell 310,8.8,5
US-2015-160647,C00000379,"Tuesday, February 20, 2024",Corporate,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,177,3
US-2015-160662,C00000333,"Tuesday, February 20, 2024",Consumer,FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3
US-2015-160678,C00000727,"Tuesday, February 20, 2024",Corporate,OFF-AR-10003156,50 Colored Long Pencils,50.8,5
US-2015-160692,C00000872,"Tuesday, February 20, 2024",Consumer,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,22,5
US-2015-160696,C00000759,"Tuesday, February 20, 2024",Corporate,TEC-PH-10004006,Panasonic KX - TS880B Telephone,206.1,5
US-2015-160729,C00000535,"Tuesday, February 20, 2024",Consumer,OFF-FA-10000936,Acco Hot Clips Clips to Go,7.896,3
US-2015-160777,C00000534,"Tuesday, February 20, 2024",Consumer,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",15.92,4
US-2015-160789,C00000783,"Tuesday, February 20, 2024",Consumer,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2
US-2015-160897,C00000141,"Tuesday, February 20, 2024",Consumer,OFF-ST-10003722,Project Tote Personal File,67.344,6
US-2015-160997,C00000808,"Tuesday, February 20, 2024",Consumer,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,3.828,3
US-2015-161001,C00000473,"Tuesday, February 20, 2024",Corporate,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2
US-2015-161073,C00000547,"Tuesday, February 20, 2024",Home Office,OFF-PA-10001609,Tops Wirebound Message Log Books,6.58,2
US-2015-160788,C00000302,"Wednesday, February 21, 2024",Corporate,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,3
US-2015-160858,C00000415,"Wednesday, February 21, 2024",Consumer,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5
US-2015-160896,C00000425,"Wednesday, February 21, 2024",Consumer,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,35.544,1
US-2015-160924,C00000184,"Wednesday, February 21, 2024",Home Office,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4
US-2015-161140,C00000850,"Wednesday, February 21, 2024",Consumer,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2
US-2015-161147,C00000570,"Wednesday, February 21, 2024",Corporate,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",214.7,5
US-2015-161196,C00000929,"Wednesday, February 21, 2024",Corporate,OFF-SU-10001225,Staple remover,7.36,2
US-2015-160625,C00000597,"Thursday, February 22, 2024",Consumer,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,2.313,1
US-2015-160771,C00000622,"Thursday, February 22, 2024",Consumer,OFF-LA-10001934,Avery 516,21.93,3
US-2015-160799,C00000945,"Thursday, February 22, 2024",Home Office,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2
US-2015-160919,C00001009,"Thursday, February 22, 2024",Corporate,OFF-SU-10003505,Premier Electric Letter Opener,231.72,2
US-2015-160948,C00000236,"Thursday, February 22, 2024",Consumer,OFF-ST-10000129,Fellowes Recycled Storage Drawers,177.648,2
US-2015-161047,C00000202,"Thursday, February 22, 2024",Home Office,OFF-AR-10000462,Sanford Pocket Accent Highlighters,8,5
US-2015-161107,C00000629,"Thursday, February 22, 2024",Consumer,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,6
US-2015-161141,C00000096,"Thursday, February 22, 2024",Consumer,OFF-PA-10003270,Xerox 1954,8.448,2
US-2015-161170,C00001010,"Thursday, February 22, 2024",Consumer,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,26.7,2
US-2015-161194,C00000589,"Thursday, February 22, 2024",Corporate,OFF-PA-10001497,Xerox 1914,131.904,3
US-2015-161266,C00000227,"Thursday, February 22, 2024",Consumer,FUR-CH-10003061,"Global Leather Task Chair, Black",80.991,1
US-2015-160640,C00000490,"Friday, February 23, 2024",Corporate,TEC-PH-10000455,GE 30522EE2,579.95,5
US-2015-160712,C00000880,"Friday, February 23, 2024",Corporate,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,122.91,3
US-2015-160742,C00000077,"Friday, February 23, 2024",Consumer,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,36.96,4
US-2015-160761,C00000346,"Friday, February 23, 2024",Consumer,OFF-BI-10004826,JM Magazine Binder,39.624,3
US-2015-160791,C00000294,"Friday, February 23, 2024",Corporate,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5
US-2015-160826,C00000841,"Friday, February 23, 2024",Consumer,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37.752,3
US-2015-160860,C00000904,"Friday, February 23, 2024",Corporate,OFF-AR-10000369,Design Ebony Sketching Pencil,4.17,3
US-2015-160879,C00001001,"Friday, February 23, 2024",Consumer,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2
US-2015-160914,C00000409,"Friday, February 23, 2024",Consumer,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2
US-2015-160975,C00000091,"Friday, February 23, 2024",Corporate,OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",177.568,2
US-2015-161017,C00000855,"Friday, February 23, 2024",Consumer,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,62.496,2
US-2015-161167,C00000789,"Friday, February 23, 2024",Consumer,OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555,5
US-2015-161227,C00000426,"Friday, February 23, 2024",Consumer,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,3
US-2015-161267,C00000532,"Friday, February 23, 2024",Corporate,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",35.568,2
US-2015-160683,C00000522,"Saturday, February 24, 2024",Home Office,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,2
US-2015-160721,C00000927,"Saturday, February 24, 2024",Consumer,TEC-PH-10000526,Vtech CS6719,287.97,3
US-2015-160878,C00000695,"Saturday, February 24, 2024",Consumer,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",141.552,3
US-2015-160889,C00000079,"Saturday, February 24, 2024",Consumer,OFF-AR-10001972,Newell 323,3.36,2
US-2015-161026,C00000353,"Saturday, February 24, 2024",Consumer,OFF-LA-10000407,Avery White Multi-Purpose Labels,14.94,3
US-2015-160671,C00000009,"Sunday, February 25, 2024",Consumer,OFF-PA-10002105,Xerox 223,6.48,1
US-2015-160710,C00000127,"Sunday, February 25, 2024",Home Office,OFF-PA-10004405,Rediform Voice Mail Log Books,14.9,5
US-2015-160766,C00000655,"Sunday, February 25, 2024",Corporate,OFF-PA-10004156,Xerox 188,34.02,3
US-2015-160780,C00000201,"Sunday, February 25, 2024",Corporate,OFF-BI-10002353,GBC VeloBind Cover Sets,9.264,3
US-2015-160786,C00000902,"Sunday, February 25, 2024",Home Office,OFF-BI-10004040,Wilson Jones Impact Binders,3.108,2
US-2015-160852,C00000948,"Sunday, February 25, 2024",Consumer,TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23.18,2
US-2015-160910,C00000346,"Sunday, February 25, 2024",Corporate,OFF-AP-10000696,Holmes Odor Grabber,57.68,4
US-2015-160923,C00000819,"Sunday, February 25, 2024",Consumer,OFF-PA-10000223,Xerox 2000,20.736,4
US-2015-160965,C00000622,"Sunday, February 25, 2024",Corporate,OFF-AR-10001419,Newell 325,28.91,7
US-2015-161033,C00000743,"Sunday, February 25, 2024",Consumer,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3
US-2015-161137,C00000754,"Sunday, February 25, 2024",Corporate,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,143.952,3
US-2015-161236,C00000633,"Sunday, February 25, 2024",Home Office,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,262.11,1
US-2015-160959,C00000953,"Monday, February 26, 2024",Home Office,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,74.76,3
US-2015-160996,C00000784,"Monday, February 26, 2024",Corporate,OFF-PA-10000357,Xerox 1888,221.92,4
US-2015-161086,C00001014,"Monday, February 26, 2024",Corporate,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",828.84,6
US-2015-161241,C00000368,"Monday, February 26, 2024",Consumer,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2
US-2015-161262,C00000939,"Monday, February 26, 2024",Consumer,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3
US-2015-160745,C00000319,"Tuesday, February 27, 2024",Consumer,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",19.75,5
US-2015-160752,C00000538,"Tuesday, February 27, 2024",Home Office,OFF-ST-10000918,Crate-A-Files,8.72,1
US-2015-160779,C00000255,"Tuesday, February 27, 2024",Home Office,OFF-BI-10000145,Zipper Ring Binder Pockets,6.24,2
US-2015-160795,C00000730,"Tuesday, February 27, 2024",Consumer,OFF-FA-10000304,Advantus Push Pins,4.36,2
US-2015-160886,C00000934,"Tuesday, February 27, 2024",Home Office,OFF-FA-10002676,Colored Push Pins,1.81,1
US-2015-160977,C00000854,"Tuesday, February 27, 2024",Corporate,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2
US-2015-160749,C00000295,"Wednesday, February 28, 2024",Corporate,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,8
US-2015-160900,C00000638,"Wednesday, February 28, 2024",Consumer,TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2
US-2015-160952,C00000457,"Wednesday, February 28, 2024",Consumer,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,19.456,4
US-2015-160992,C00000313,"Wednesday, February 28, 2024",Home Office,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,9
US-2015-161053,C00000074,"Wednesday, February 28, 2024",Consumer,OFF-EN-10001099,Staple envelope,23.472,3
US-2015-161106,C00000787,"Wednesday, February 28, 2024",Consumer,FUR-FU-10000550,Stacking Trays by OIC,19.92,4
US-2015-161113,C00000656,"Wednesday, February 28, 2024",Corporate,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,3
US-2015-161136,C00000590,"Wednesday, February 28, 2024",Consumer,TEC-PH-10002398,AT&T 1070 Corded Phone,445.96,5
US-2015-161161,C00000747,"Wednesday, February 28, 2024",Consumer,FUR-FU-10004351,Staple-based wall hangings,29.22,3
US-2015-161208,C00000333,"Wednesday, February 28, 2024",Corporate,TEC-PH-10004094,Motorola L703CM,1091.93,7
US-2015-161259,C00000798,"Wednesday, February 28, 2024",Home Office,FUR-FU-10004973,Flat Face Poster Frame,75.36,5
US-2015-160638,C00000824,"Thursday, February 29, 2024",Consumer,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7
US-2015-160674,C00000845,"Thursday, February 29, 2024",Home Office,OFF-SU-10001574,Acme Value Line Scissors,7.3,2
US-2015-160699,C00000508,"Thursday, February 29, 2024",Corporate,OFF-PA-10003848,Xerox 1997,19.44,3
US-2015-160717,C00000684,"Thursday, February 29, 2024",Consumer,OFF-PA-10003893,Xerox 1962,21.4,5
US-2015-160741,C00000784,"Thursday, February 29, 2024",Corporate,OFF-EN-10004459,Security-Tint Envelopes,24.448,4
US-2015-160865,C00000492,"Thursday, February 29, 2024",Corporate,OFF-PA-10000528,Xerox 1981,21.12,4
US-2015-161003,C00000779,"Thursday, February 29, 2024",Consumer,OFF-AR-10004999,Newell 315,14.352,3
US-2015-161028,C00000259,"Thursday, February 29, 2024",Corporate,TEC-PH-10004093,Panasonic Kx-TS550,73.584,2
US-2015-161102,C00000305,"Thursday, February 29, 2024",Home Office,OFF-PA-10000295,Xerox 229,31.104,6
US-2015-160680,C00000202,"Friday, March 1, 2024",Consumer,TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,36.048,3
US-2015-160731,C00000155,"Friday, March 1, 2024",Consumer,FUR-FU-10000023,Eldon Wave Desk Accessories,14.136,3
US-2015-160756,C00000221,"Friday, March 1, 2024",Consumer,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",52.29,9
US-2015-160950,C00001002,"Friday, March 1, 2024",Consumer,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,5
US-2015-160987,C00000395,"Friday, March 1, 2024",Consumer,TEC-PH-10004345,Cisco SPA 502G IP Phone,239.9,2
US-2015-160999,C00000506,"Friday, March 1, 2024",Consumer,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2
US-2015-161110,C00000286,"Friday, March 1, 2024",Corporate,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,82.656,9
US-2015-161176,C00000962,"Friday, March 1, 2024",Home Office,FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1
US-2015-161226,C00000066,"Friday, March 1, 2024",Corporate,OFF-BI-10001460,Plastic Binding Combs,106.05,7
US-2015-160673,C00000841,"Saturday, March 2, 2024",Consumer,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,1
US-2015-160737,C00000622,"Saturday, March 2, 2024",Consumer,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624,2
US-2015-160798,C00000394,"Saturday, March 2, 2024",Home Office,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",403.92,5
US-2015-160803,C00000246,"Saturday, March 2, 2024",Consumer,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7
US-2015-160840,C00000527,"Saturday, March 2, 2024",Corporate,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,2.97,3
US-2015-160917,C00000852,"Saturday, March 2, 2024",Consumer,FUR-CH-10000513,High-Back Leather Manager's Chair,831.936,8
US-2015-160998,C00000901,"Saturday, March 2, 2024",Corporate,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,579.51,3
US-2015-161075,C00000896,"Saturday, March 2, 2024",Corporate,TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,7
US-2015-161213,C00000021,"Saturday, March 2, 2024",Consumer,FUR-FU-10001706,Longer-Life Soft White Bulbs,9.24,3
US-2015-160670,C00000443,"Sunday, March 3, 2024",Consumer,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,359.97,5
US-2015-160720,C00000441,"Sunday, March 3, 2024",Home Office,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3
US-2015-160748,C00000259,"Sunday, March 3, 2024",Consumer,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2
US-2015-160995,C00000990,"Sunday, March 3, 2024",Home Office,OFF-ST-10002957,Sterilite Show Offs Storage Containers,26.4,5
US-2015-161005,C00000581,"Sunday, March 3, 2024",Corporate,TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9
US-2015-161043,C00000637,"Sunday, March 3, 2024",Home Office,TEC-PH-10000307,Shocksock Galaxy S4 Armband,17.52,2
US-2015-161169,C00000232,"Sunday, March 3, 2024",Home Office,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,2
US-2015-160706,C00000379,"Monday, March 4, 2024",Home Office,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,47.79,3
US-2015-160793,C00000014,"Monday, March 4, 2024",Corporate,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.716,6
US-2015-160856,C00000195,"Monday, March 4, 2024",Consumer,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,264.18,7
US-2015-160875,C00000181,"Monday, March 4, 2024",Home Office,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,6
US-2015-160940,C00000115,"Monday, March 4, 2024",Consumer,OFF-SU-10002557,Fiskars Spring-Action Scissors,11.184,1
US-2015-160966,C00000315,"Monday, March 4, 2024",Consumer,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",194.352,3
US-2015-161034,C00000075,"Monday, March 4, 2024",Consumer,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,125.88,6
US-2015-161051,C00000462,"Monday, March 4, 2024",Corporate,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,3
US-2015-161052,C00000426,"Monday, March 4, 2024",Corporate,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,914.97,3
US-2015-161091,C00000889,"Monday, March 4, 2024",Corporate,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.784,3
US-2015-161095,C00000893,"Monday, March 4, 2024",Consumer,TEC-MA-10004086,Plantronics Single Ear Headset,29.925,5
US-2015-161128,C00000934,"Monday, March 4, 2024",Consumer,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3
US-2015-161130,C00000687,"Monday, March 4, 2024",Consumer,OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",32.76,7
US-2015-161156,C00000210,"Monday, March 4, 2024",Consumer,TEC-PH-10002103,Jabra SPEAK 410,469.95,5
US-2015-161269,C00000675,"Monday, March 4, 2024",Consumer,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",21.48,6
US-2015-160774,C00000977,"Tuesday, March 5, 2024",Home Office,TEC-PH-10004120,AT&T 1080 Phone,109.592,1
